PDB	CHAIN	SP_PRIMARY	PFAM_ID	COVERAGE
9ijj	Jv	P68372	PF00091	1
9ijj	Jv	P68372	PF03953	1
9ijj	Jw	P05214	PF03953	1
9ijj	Jw	P05214	PF00091	1
9ijj	Kb	P68372	PF03953	1
9ijj	Kb	P68372	PF00091	1
9ijj	Kc	P05214	PF03953	1
9ijj	Kc	P05214	PF00091	1
9ijj	Kd	P68372	PF00091	1
9ijj	Kd	P68372	PF03953	1
9ijj	Ke	P05214	PF03953	1
9ijj	Ke	P05214	PF00091	1
9ijj	Kf	P68372	PF00091	1
9ijj	Kf	P68372	PF03953	1
9ijj	Kg	P05214	PF03953	1
9ijj	Kg	P05214	PF00091	1
9ijj	Kh	P68372	PF00091	1
9ijj	Kh	P68372	PF03953	1
9ijj	Ki	P05214	PF00091	1
9ijj	Ki	P05214	PF03953	1
9ijj	Kj	P68372	PF03953	1
9ijj	Kj	P68372	PF00091	1
9ijj	Kk	P05214	PF03953	1
9ijj	Kk	P05214	PF00091	1
9ijj	Km	P05214	PF03953	1
9ijj	Km	P05214	PF00091	1
9ijj	Kn	P68372	PF00091	1
9ijj	Kn	P68372	PF03953	1
9ijj	Ko	P05214	PF03953	1
9ijj	Ko	P05214	PF00091	1
9ijj	Kp	P68372	PF00091	1
9ijj	Kp	P68372	PF03953	1
9ijj	Kq	P05214	PF00091	1
9ijj	Kq	P05214	PF03953	1
9ijj	Kr	P68372	PF03953	1
9ijj	Kr	P68372	PF00091	1
9ijj	Ks	P05214	PF03953	1
9ijj	Ks	P05214	PF00091	1
9ijj	Kt	P68372	PF03953	1
9ijj	Kt	P68372	PF00091	1
9ijj	Ku	P05214	PF00091	1
9ijj	Ku	P05214	PF03953	1
9ijj	Kv	P68372	PF03953	1
9ijj	Kv	P68372	PF00091	1
9ijj	L	A9Q751	PF22544	1
9ijj	Lb	P68372	PF03953	1
9ijj	Lb	P68372	PF00091	1
9ijj	Lc	P05214	PF03953	1
9ijj	Lc	P05214	PF00091	1
9ijj	Ld	P68372	PF00091	1
9ijj	Ld	P68372	PF03953	1
9ijj	Le	P05214	PF00091	1
9ijj	Le	P05214	PF03953	1
9ijj	Lf	P68372	PF03953	1
9ijj	Lf	P68372	PF00091	1
9ijj	Lg	P05214	PF03953	1
9ijj	Lg	P05214	PF00091	1
9ijj	Lh	P68372	PF03953	1
9ijj	Lh	P68372	PF00091	1
9ijj	Li	P05214	PF03953	1
9ijj	Li	P05214	PF00091	1
9ijj	Lj	P68372	PF03953	1
9ijj	Lj	P68372	PF00091	1
9ijj	Lk	P05214	PF00091	1
9ijj	Lk	P05214	PF03953	1
9ijj	Lm	P05214	PF03953	1
9ijj	Lm	P05214	PF00091	1
9ijj	Ln	P68372	PF00091	1
9ijj	Ln	P68372	PF03953	1
9ijj	Lo	P05214	PF03953	1
9ijj	Lo	P05214	PF00091	1
9ijj	Lp	P68372	PF00091	1
9ijj	Lp	P68372	PF03953	1
9ijj	Lq	P05214	PF00091	1
9ijj	Lq	P05214	PF03953	1
9ijj	Lr	P68372	PF03953	1
9ijj	Lr	P68372	PF00091	1
9ijj	Ls	P05214	PF00091	1
9ijj	Ls	P05214	PF03953	1
9ijj	Lt	P68372	PF00091	1
9ijj	Lt	P68372	PF03953	1
9ijj	Lu	P05214	PF03953	1
9ijj	Lu	P05214	PF00091	1
9ijj	Lv	P68372	PF00091	1
9ijj	Lv	P68372	PF03953	1
9ijj	M	A0A1Y7VMI0	PF14580	1
9ijj	Mb	P68372	PF00091	1
9ijj	Mb	P68372	PF03953	1
9ijj	Mc	P05214	PF00091	1
9ijj	Mc	P05214	PF03953	1
9ijj	Md	P68372	PF03953	1
9ijj	Md	P68372	PF00091	1
9ijj	Me	P05214	PF03953	1
9ijj	Me	P05214	PF00091	1
9ijj	Mf	P68372	PF03953	1
9ijj	Mf	P68372	PF00091	1
9ijj	Mg	P05214	PF03953	1
9ijj	Mg	P05214	PF00091	1
9ijj	Mh	P68372	PF03953	1
9ijj	Mh	P68372	PF00091	1
9ijj	Mi	P05214	PF03953	1
9ijj	Mi	P05214	PF00091	1
9ijj	Mj	P68372	PF03953	1
9ijj	Mj	P68372	PF00091	1
9ijj	Mk	P05214	PF00091	1
9ijj	Mk	P05214	PF03953	1
9ijj	Mm	P05214	PF03953	1
9ijj	Mm	P05214	PF00091	1
9ijj	Mn	P68372	PF00091	1
9ijj	Mn	P68372	PF03953	1
9ijj	Mo	P05214	PF00091	1
9ijj	Mo	P05214	PF03953	1
9ijj	Mp	P68372	PF03953	1
9ijj	Mp	P68372	PF00091	1
9ijj	Mq	P05214	PF03953	1
9ijj	Mq	P05214	PF00091	1
9ijj	Mr	P68372	PF03953	1
9ijj	Mr	P68372	PF00091	1
9ijj	Ms	P05214	PF00091	1
9ijj	Ms	P05214	PF03953	1
9ijj	Mt	P68372	PF00091	1
9ijj	Mt	P68372	PF03953	1
9ijj	Mu	P05214	PF03953	1
9ijj	Mu	P05214	PF00091	1
9ijj	Mv	P68372	PF03953	1
9ijj	Mv	P68372	PF00091	1
9ijj	O	E9Q8C0	PF23277	1
9ijj	O	E9Q8C0	PF23316	1
9ijj	P	E9Q8C0	PF23316	1
9ijj	P	E9Q8C0	PF23277	1
9ijj	Q	Q8K450	PF00400	1
9ijj	R	Q8K450	PF00400	1
9ijj	S	Q8K450	PF00400	1
9ijj	T	Q8K450	PF00400	1
9ijj	U	Q8K450	PF00400	1
9ijj	V	Q8K450	PF00400	1
9ijj	W	Q8K3V1	PF06294	1
9ijj	X	Q8K3V1	PF06294	1
9ijj	Y	Q8K3V1	PF06294	1
9ijj	Z	Q8K3V1	PF06294	1
9ijj	a	Q8K3V1	PF06294	1
9ijj	b	Q8K3V1	PF06294	1
9ijj	c	Q9WV04	PF23735	1
9ijj	c	Q9WV04	PF00225	1
9ijj	d	Q9WV04	PF23735	1
9ijj	d	Q9WV04	PF00225	1
9ijj	e	Q9WV04	PF23735	1
9ijj	e	Q9WV04	PF00225	1
9ijj	f	Q9WV04	PF00225	1
9ijj	f	Q9WV04	PF23735	1
9ijj	g	Q9WV04	PF00225	1
9ijj	g	Q9WV04	PF23735	1
9ijj	h	Q3V0B4	PF25249	1
9ijj	h	Q3V0B4	PF24507	1
9ijj	h	Q3V0B4	PF24291	1
9ijj	h	Q3V0B4	PF25248	1
9ijj	h	Q3V0B4	PF24816	1
9ijj	h	Q3V0B4	PF22544	1
9ijj	i	Q3V0B4	PF24507	1
9ijj	i	Q3V0B4	PF22544	1
9ijj	i	Q3V0B4	PF24291	1
9ijj	i	Q3V0B4	PF25249	1
9ijj	i	Q3V0B4	PF24816	1
9ijj	i	Q3V0B4	PF25248	1
9ijj	j	Q3V0B4	PF22544	1
9ijj	j	Q3V0B4	PF25249	1
9ijj	j	Q3V0B4	PF24291	1
9ijj	j	Q3V0B4	PF24507	1
9ijj	j	Q3V0B4	PF24816	1
9ijj	j	Q3V0B4	PF25248	1
9ijj	k	D3YVL2	PF13181	1
9ijj	l	D3YVL2	PF13181	1
9ijj	m	D3YVL2	PF13181	1
9ijj	n	D3YVL2	PF13181	1
9ijj	o	D3YVL2	PF13181	1
9ijj	p	D3YVL2	PF13181	1
9ijj	t	Q8BTU1	PF05018	1
9ijj	u	Q8BTU1	PF05018	1
9ijj	v	Q5SUV2	PF14646	1
9ijj	w	Q5SUV2	PF14646	1
9ijj	x	Q5S003	PF14874	1
9ijj	y	Q5S003	PF14874	1
9ijj	z	Q5S003	PF14874	1
9inv	A	P53355	PF00069	1
9inw	A	P53355	PF00069	1
9inx	A	P53355	PF00069	1
9irl	A	P12931	PF00017	1
9irl	A	P12931	PF00018	1
9irl	A	P12931	PF07714	1
9ivb	A	P08581	PF07714	1
9ivb	B	P08581	PF07714	1
9iww	A	Q9QZL0	PF00069	1
9iww	B	Q9QZL0	PF00069	1
9iwx	A	Q9QZL0	PF00069	1
9iwx	B	Q9QZL0	PF00069	1
9iwy	A	Q9QZL0	PF00069	1
9iwy	B	Q9QZL0	PF00069	1
9iwz	A	Q9QZL0	PF00069	1
9iwz	B	Q9QZL0	PF00069	1
9ix0	A	Q9QZL0	PF00069	1
9ix0	B	Q9QZL0	PF00069	1
9ix1	A	Q9QZL0	PF00069	1
9ix1	B	Q9QZL0	PF00069	1
9ix2	A	Q9QZL0	PF00069	1
9ix2	B	Q9QZL0	PF00069	1
9ix3	A	Q9QZL0	PF00069	1
9ix3	B	Q9QZL0	PF00069	1
9j9d	A	P36897	PF00069	1
9jcu	A	O75116	PF00069	1
9jcu	B	O75116	PF00069	1
9jcu	C	O75116	PF00069	1
9jcu	D	O75116	PF00069	1
9jj5	A	P24941	PF00069	1
9jk1	A	Q9NYV4	PF00069	1
9jk1	B	Q9NYV4	PF00069	1
9jk1	C	O75909	PF21797	1
9jk1	C	O75909	PF00134	1
9jk1	D	O75909	PF21797	1
9jk1	D	O75909	PF00134	1
9jq1	A	P00533	PF07714	1
9k0i	A	P22455	PF07714	1
9k0j	A	P22455	PF07714	1
9kds	A	O14965	PF00069	1
9kfu	A	P22607	PF07714	1
9kl4	A	P00533	PF07714	1
9klw	A	P00533	PF07714	1
9kmr	A	P07900	PF00183	1
9kmr	A	P07900	PF13589	1
9kmr	B	P07900	PF13589	1
9kmr	B	P07900	PF00183	1
9kmr	C	Q9BXM7	PF00069	1
9kox	A	P07900	PF13589	1
9kox	A	P07900	PF00183	1
9kox	B	P07900	PF00183	1
9kox	B	P07900	PF13589	1
9kox	C	Q9BXM7	PF00069	1
9kox	D	Q13451	PF00254	1
9kox	D	Q13451	PF00515	1
9kqn	A	P07900	PF00183	1
9kqn	A	P07900	PF13589	1
9kqn	B	P07900	PF13589	1
9kqn	B	P07900	PF00183	1
9kqn	C	Q9BXM7	PF00069	1
9kqn	E	Q16543	PF03234	1
9kqn	E	Q16543	PF08564	1
9kqn	E	Q16543	PF08565	1
9kqy	A	Q92630	PF00069	1
9kqy	B	Q92630	PF00069	1
9krj	A	Q61214	PF00069	1
9krj	B	Q61214	PF00069	1
9kry	A	Q12866	PF07714	1
9kry	B	Q12866	PF07714	1
9krz	A	Q12866	PF07714	1
9krz	B	Q12866	PF07714	1
9ks5	A	P00519	PF07714	1
9ks5	B	P00519	PF07714	1
9ks6	A	O14965	PF00069	1
9ks9	A	Q12866	PF07714	1
9ks9	B	Q12866	PF07714	1
9l04	A	Q04771	PF07714	1
9lbf	A	Q13177	PF00069	1
9lbf	A	Q13177	PF00786	1
9lbf	B	Q13177	PF00069	1
9lbf	B	Q13177	PF00786	1
9lbg	A	Q13177	PF00069	1
9lbg	A	Q13177	PF00786	0.847
9lbg	B	Q13177	PF00069	1
9lbg	B	Q13177	PF00786	0.847
9lfu	A	Q9Y572	PF00069	1
9lfu	B	Q9Y572	PF00069	1
9lfv	A	Q9QZL0	PF00069	1
9lfv	B	Q9QZL0	PF00069	1
9lfv	C	Q9QZL0	PF00069	1
9lfv	D	Q9QZL0	PF00069	1
9lfw	A	Q9QZL0	PF00069	1
9lgl	A	Q99640	PF00069	1
9lgl	B	Q99640	PF00069	1
9lgn	A	Q99640	PF00069	1
9lgn	B	Q99640	PF00069	1
9lgv	A	Q99640	PF00069	1
9lgv	B	Q99640	PF00069	1
9lid	A	Q99640	PF00069	1
9lid	B	Q99640	PF00069	1
9lnr	A	P28482	PF00069	1
9lta	A	Q13164	PF00069	1
9lta	B	Q13164	PF00069	1
9lvg	A	Q9QZL0	PF00069	1
9lvg	B	Q9QZL0	PF00069	1
9lvh	A	Q9QZL0	PF00069	1
9lvh	B	Q9QZL0	PF00069	1
9m1z	A	P52564	PF00069	1
9m1z	B	P52564	PF00069	1
9m1z	C	P52564	PF00069	1
9m1z	D	P52564	PF00069	1
9m41	A	Q13177	PF00786	1
9m41	A	Q13177	PF00069	1
9m41	B	Q13177	PF00069	1
9m41	B	Q13177	PF00786	1
9m5y	A	O14936	PF00069	1
9m5y	B	P0DP29	PF13499	1
9m6g	A	O14936	PF00069	1
9m6g	B	P0DP29	PF13499	1
9m6p	AAA	Q99640	PF00069	1
9m6p	BBB	Q99640	PF00069	1
9mc0	A	Q92630	PF00069	1
9mc0	B	Q92630	PF00069	1
9me2	A	P35991	PF07714	1
9me3	A	P35991	PF07714	1
9mhb	A	Q16539	PF00069	1
9mhf	A	Q99570	PF00400	1
9mhf	A	Q99570	PF00069	1
9mhf	A	Q99570	PF22956	1
9mhf	B	Q8NEB9	PF00613	1
9mhf	B	Q8NEB9	PF00454	1
9mhf	B	Q8NEB9	PF00792	1
9mhf	C	Q6ZNE5	PF10186	1
9mhf	D	Q14457	PF17675	1
9mhf	D	Q14457	PF04111	1
9mhf	D	Q14457	PF15285	1
9mhf	E	P62820	PF00071	1
9mhg	A	Q99570	PF00400	1
9mhg	A	Q99570	PF00069	1
9mhg	A	Q99570	PF22956	1
9mhg	B	Q8NEB9	PF00613	1
9mhg	B	Q8NEB9	PF00454	1
9mhg	B	Q8NEB9	PF00792	1
9mhg	C	Q6ZNE5	PF10186	1
9mhg	D	Q14457	PF17675	1
9mhg	D	Q14457	PF04111	1
9mhg	D	Q14457	PF15285	1
9mhg	E	P62820	PF00071	1
9mhh	A	Q99570	PF00400	1
9mhh	A	Q99570	PF00069	1
9mhh	A	Q99570	PF22956	1
9mhh	B	Q8NEB9	PF00613	1
9mhh	B	Q8NEB9	PF00454	1
9mhh	B	Q8NEB9	PF00792	1
9mhh	C	Q6ZNE5	PF10186	1
9mhh	D	Q14457	PF17675	1
9mhh	D	Q14457	PF04111	1
9mhh	D	Q14457	PF15285	1
9mhh	E	P62820	PF00071	1
9mi4	A	A3FQ16	PF13499	1
9mi4	A	A3FQ16	PF00069	1
9mi5	A	A3FQ16	PF13499	1
9mi5	A	A3FQ16	PF00069	1
9miu	A	P53355	PF00069	1
9mmp	A	P04049	PF02196	1
9mmp	A	P04049	PF07714	1
9mmp	A	P04049	PF00130	1
9mmp	B	Q02750	PF00069	1
9mmp	C	Q2F637	PF00244	1
9mmp	D	Q2F637	PF00244	1
9mmq	A	P04049	PF02196	1
9mmq	A	P04049	PF07714	1
9mmq	A	P04049	PF00130	1
9mmq	B	Q02750	PF00069	1
9mmr	A	P04049	PF02196	1
9mmr	A	P04049	PF07714	1
9mmr	A	P04049	PF00130	1
9mmr	B	Q02750	PF00069	1
9mmr	C	Q2F637	PF00244	1
9mmr	D	Q2F637	PF00244	1
9mms	A	P04049	PF02196	1
9mms	A	P04049	PF07714	1
9mms	A	P04049	PF00130	1
9mms	B	Q02750	PF00069	1
9msr	A	P00533	PF07714	1
9mss	A	P00533	PF07714	1
9mst	A	P00533	PF07714	1
9mx2	A	P34947	PF00069	1
9mx2	A	P34947	PF00615	1
9mzx	A	Q13546	PF07714	1
9mzx	B	Q13546	PF07714	1
9mzy	A	Q13546	PF07714	1
9mzy	B	Q13546	PF07714	1
9mzz	A	Q13546	PF07714	1
9mzz	B	Q13546	PF07714	1
9n1t	A	P53355	PF00069	1
9n2m	A	P53355	PF00069	1
9n2o	A	P53355	PF00069	1
9n48	A	Q13153	PF00069	1
9n48	B	Q13153	PF00069	1
9n4u	A	Q13153	PF00069	1
9n4u	B	Q13153	PF00069	1
9n7r	A	Q92918	PF00069	1
9n7r	B	Q92918	PF00069	1
9n88	A	O75460	PF06479	1
9n88	A	O75460	PF00069	1
9n88	B	P40337	PF01847	1
9n88	B	P40337	PF17211	1
9n88	C	Q15369	PF03931	1
9n88	E	O75460	PF06479	1
9n88	E	O75460	PF00069	1
9n88	F	P40337	PF01847	1
9n88	F	P40337	PF17211	1
9n88	G	Q15369	PF03931	1
9n9x	A	Q92918	PF00069	1
9n9x	B	Q92918	PF00069	1
9na2	A	Q9NWZ3	PF07714	1
9na2	B	Q9NWZ3	PF07714	1
9na3	A	Q9NWZ3	PF07714	1
9na3	H0A0	Q9NWZ3	PF07714	1
9na4	A	Q9NWZ3	PF07714	1
9na4	B	Q9NWZ3	PF07714	1
9na4	C	Q9NWZ3	PF07714	1
9na4	D	Q9NWZ3	PF07714	1
9na5	A	Q9NWZ3	PF07714	1
9na5	B	Q9NWZ3	PF07714	1
9na5	C	Q9NWZ3	PF07714	1
9na5	D	Q9NWZ3	PF07714	1
9na6	A	Q9NWZ3	PF07714	1
9na6	B	Q9NWZ3	PF07714	1
9na6	C	Q9NWZ3	PF07714	1
9na6	D	Q9NWZ3	PF07714	1
9nac	A	Q92918	PF00069	1
9nac	B	Q92918	PF00069	1
9nbs	A	Q92918	PF00069	1
9nbs	B	Q92918	PF00069	1
9nbx	A	Q13153	PF00069	1
9nbx	B	Q13153	PF00069	1
9nc2	A	Q92918	PF00069	1
9nc2	B	Q92918	PF00069	1
9nd3	A	O60674	PF07714	1
9nd5	A	O60674	PF07714	1
9nfq	A	Q16531	PF03178	1
9nfq	A	Q16531	PF10433	1
9nfq	A	Q16531	PF23726	1
9nfq	B	Q96SW2	PF02190	1
9nfq	B	Q96SW2	PF03226	1
9nfq	C	Q8TDX7	PF00069	1
9nfs	A	P25685	PF00226	1
9nfs	A	P17612	PF00069	1
9nfs	B	P25685	PF00226	1
9nfs	B	P17612	PF00069	1
9ngp	A	P00533	PF07714	1
9nhw	A	P00533	PF07714	1
9nis	A	P00533	PF07714	1
9nj7	A	P00533	PF07714	1
9njn	A	P00533	PF07714	1
9nm0	A	P00533	PF07714	1
9ns0	A	P12931	PF07714	1
9ns1	A	P12931	PF07714	1
9ntp	A	P00533	PF07714	1
9ntr	A	A3FQ16	PF00069	1
9ntr	A	A3FQ16	PF13499	1
9nts	A	A3FQ16	PF00069	1
9nts	A	A3FQ16	PF13499	1
9ntx	A	A3FQ16	PF00069	1
9ntx	A	A3FQ16	PF13499	1
9nty	A	A3FQ16	PF00069	1
9nty	A	A3FQ16	PF13499	1
9ntz	A	A3FQ16	PF00069	1
9ntz	A	A3FQ16	PF13499	1
9nu0	A	A3FQ16	PF13499	1
9nu0	A	A3FQ16	PF00069	1
9nwx	A	Q08881	PF07714	1
9nyq	A	P24941	PF00069	1
9nyq	B	P24864	PF02984	1
9nyq	B	P24864	PF00134	1
9nyr	A	Q16531	PF23726	1
9nyr	A	Q16531	PF03178	1
9nyr	A	Q16531	PF10433	1
9nyr	B	Q96SW2	PF03226	1
9nyr	B	Q96SW2	PF02190	1
9nyr	D	P24941	PF00069	1
9nyr	E	P24864	PF02984	1
9nyr	E	P24864	PF00134	1
9nyt	A	Q16539	PF00069	1
9nzk	A	A0A8H6C375	PF00069	1
9nzl	A	A0A8H6C375	PF00069	1
9o0u	A	P04049	PF07714	1
9o0u	B	Q02750	PF00069	1
9o0u	C	P04049	PF07714	1
9o0u	D	Q02750	PF00069	1
9o0u	E	P04049	PF07714	1
9o0u	F	Q02750	PF00069	1
9o0u	G	P04049	PF07714	1
9o0u	H	Q02750	PF00069	1
9o0v	A	P04049	PF07714	1
9o0v	B	Q02750	PF00069	1
9o0v	C	P04049	PF07714	1
9o0v	D	Q02750	PF00069	1
9o0v	E	P04049	PF07714	1
9o0v	F	Q02750	PF00069	1
9o0v	G	P04049	PF07714	1
9o0v	H	Q02750	PF00069	1
9o2z	A	P15056	PF02196	1
9o2z	A	P15056	PF07714	1
9o2z	A	P15056	PF00130	1
9o2z	B	Q02750	PF00069	1
9o2z	C	P63104	PF00244	1
9o2z	D	P63104	PF00244	1
9o4l	A	Q16539	PF00069	1
9o63	A	O00444	PF00069	1
9o73	A	P53355	PF00069	1
9o7v	A	P05132	PF00069	1
9o7v	B	P31321	PF02197	1
9o7v	B	P31321	PF00027	1
9ob2	A	P24941	PF00069	1
9ob2	B	P24864	PF02984	1
9ob2	B	P24864	PF00134	1
9ob3	A	P24941	PF00069	1
9ob3	B	P24864	PF02984	1
9ob3	B	P24864	PF00134	1
9ob4	A	P24941	PF00069	1
9ob4	B	P24864	PF02984	1
9ob4	B	P24864	PF00134	1
9ob5	A	P24941	PF00069	1
9ob5	B	P24864	PF02984	1
9ob5	B	P24864	PF00134	1
9ob6	A	P24941	PF00069	1
9ob6	B	P24864	PF02984	1
9ob6	B	P24864	PF00134	1
9om2	A	Q5S007	PF23748	1
9om2	A	Q5S007	PF13855	1
9om2	A	Q5S007	PF25497	1
9om2	A	Q5S007	PF23745	1
9om2	A	Q5S007	PF23744	1
9om2	A	Q5S007	PF08477	1
9om2	A	Q5S007	PF16095	1
9om2	A	Q5S007	PF00069	1
9opj	A	Q16531	PF23726	1
9opj	A	Q16531	PF10433	1
9opj	A	Q16531	PF03178	1
9opj	B	Q96SW2	PF03226	1
9opj	B	Q96SW2	PF02190	1
9opj	Z	Q9NWZ3	PF07714	1
9opk	A	Q9NWZ3	PF07714	1
9opk	B	Q9NWZ3	PF07714	1
9opk	C	Q9NWZ3	PF07714	1
9opk	D	Q9NWZ3	PF07714	1
9os6	A	P00533	PF07714	1
9oty	A	Q16531	PF10433	1
9oty	A	Q16531	PF03178	1
9oty	B	Q96SW2	PF03226	0.916
9oty	B	Q96SW2	PF02190	1
9oty	C	P48729	PF00069	1
9ou9	A	P00533	PF07714	1
9oxh	A	Q5S007	PF25497	1
9oxh	A	Q5S007	PF23748	1
9oxh	A	Q5S007	PF13855	1
9oxh	A	Q5S007	PF16095	1
9oxh	A	Q5S007	PF23744	1
9oxh	A	Q5S007	PF23745	1
9oxh	A	Q5S007	PF00069	1
9oxh	A	Q5S007	PF08477	1
9oxi	A	Q5S007	PF25497	1
9oxi	A	Q5S007	PF23748	1
9oxi	A	Q5S007	PF13855	1
9oxi	A	Q5S007	PF16095	1
9oxi	A	Q5S007	PF23744	1
9oxi	A	Q5S007	PF23745	1
9oxi	A	Q5S007	PF00069	1
9oxi	A	Q5S007	PF08477	1
9oya	B	Q5S007	PF23748	1
9oya	B	Q5S007	PF13855	1
9oya	B	Q5S007	PF25497	1
9oya	B	Q5S007	PF16095	1
9oya	B	Q5S007	PF23744	1
9oya	B	Q5S007	PF23745	1
9oya	B	Q5S007	PF00069	1
9oya	B	Q5S007	PF08477	1
9oyz	B	F1NQL9	PF07714	1
9oyz	B	F1NQL9	PF00041	1
9oz1	A	F1NQL9	PF07714	1
9oz1	A	F1NQL9	PF00041	1
9oz6	A	Q90827	PF02210	1
9oz6	A	Q90827	PF00093	1
9oz6	A	Q90827	PF12947	1
9oz6	A	Q90827	PF07645	1
9oz6	B	F1NQL9	PF07714	1
9oz6	B	F1NQL9	PF00041	1
9ozc	A	F1NQL9	PF00041	1
9ozc	A	F1NQL9	PF07714	1
9ozc	B	Q90827	PF07645	1
9ozc	B	Q90827	PF00093	1
9ozc	B	Q90827	PF12947	1
9ozc	B	Q90827	PF02210	1
9ozc	C	Q90827	PF00093	1
9ozc	C	Q90827	PF02210	1
9ozc	C	Q90827	PF12947	1
9ozc	C	Q90827	PF07645	1
9ozc	D	Q5BLP8	PF15161	1
9ozh	A	Q5BLP8	PF15161	1
9ozh	B	Q90827	PF02210	1
9ozh	B	Q90827	PF00093	1
9ozh	B	Q90827	PF12947	1
9ozh	B	Q90827	PF07645	1
9ozh	C	Q90827	PF00093	1
9ozh	C	Q90827	PF07645	1
9ozh	C	Q90827	PF12947	1
9ozh	C	Q90827	PF02210	1
9ozh	D	F1NQL9	PF07714	1
9ozh	D	F1NQL9	PF00041	1
9ozi	A	F1NQL9	PF00041	1
9ozi	A	F1NQL9	PF07714	1
9p6a	A	Q9Y2U5	PF00069	1
9p6a	B	Q9Y2U5	PF00069	1
9p74	A	A5K0N4	PF00069	1
9p74	A	A5K0N4	PF00027	1
9p75	A	A5K0N4	PF00069	1
9p75	A	A5K0N4	PF00027	1
9p9u	A	P00533	PF07714	1
9pc1	E	P05132	PF00069	1
9pe7	A	Q00534	PF00069	1
9pe8	A	Q00534	PF00069	1
9pe9	A	P49841	PF00069	1
9pe9	B	P49841	PF00069	1
9pmz	A	P00533	PF07714	1
9pss	A	Q9NWZ3	PF07714	1
9pss	B	Q9NWZ3	PF07714	1
9pst	A	Q9NWZ3	PF07714	1
9pst	B	Q9NWZ3	PF07714	1
9pst	C	Q9NWZ3	PF07714	1
9pst	D	Q9NWZ3	PF07714	1
9psu	A	Q9NWZ3	PF07714	1
9psu	B	Q9NWZ3	PF07714	1
9psu	C	Q9NWZ3	PF07714	1
9psu	D	Q9NWZ3	PF07714	1
9puv	A	P06213	PF07714	1
9puv	A	P06213	PF17870	1
9puv	A	P06213	PF00757	1
9puv	A	P06213	PF00041	1
9puv	A	P06213	PF01030	1
9puv	C	P06213	PF07714	1
9puv	C	P06213	PF17870	1
9puv	C	P06213	PF00041	1
9puv	C	P06213	PF00757	1
9puv	C	P06213	PF01030	1
9q0s	A	P00533	PF07714	1
9q31	A	Q13546	PF07714	1
9q31	B	Q13546	PF07714	1
9q32	A	Q13546	PF07714	1
9q32	B	Q13546	PF07714	1
9q32	C	Q13546	PF07714	1
9q32	D	Q13546	PF07714	1
9q3n	B	Q00535	PF00069	1
9q3n	C	P14635	PF02984	1
9q3n	C	P14635	PF00134	1
9q3o	B	Q00535	PF00069	1
9q3o	C	P14635	PF02984	1
9q3o	C	P14635	PF00134	1
9q5b	A	Q16539	PF00069	1
9q8c	A	P19784	PF00069	1
9q8q	A	P19784	PF00069	1
9q9a	A	P19784	PF00069	1
9q9b	A	P19784	PF00069	1
9q9c	A	P19784	PF00069	1
9q9d	A	P19784	PF00069	1
9q9g	A	P19784	PF00069	1
9q9t	A	O75116	PF00069	1
9q9t	B	O75116	PF00069	1
9q9t	C	O75116	PF00069	1
9q9t	D	O75116	PF00069	1
9qab	A	P19784	PF00069	1
9qag	A	P19784	PF00069	1
9qak	A	P19784	PF00069	1
9qb0	A	P19784	PF00069	1
9qb5	A	Q2M2I8	PF00069	1
9qb5	B	Q2M2I8	PF00069	1
9qb6	A	P19784	PF00069	1
9qb9	A	P19784	PF00069	1
9qbf	A	P04626	PF07714	1
9qbf	A	P04626	PF00757	1
9qbf	A	P04626	PF01030	1
9qbf	A	P04626	PF14843	1
9qbf	A	P04626	PF21314	1
9qbg	A	P04626	PF07714	1
9qbg	A	P04626	PF00757	1
9qbg	A	P04626	PF01030	1
9qbg	A	P04626	PF21314	1
9qbg	A	P04626	PF14843	1
9qbh	A	P04626	PF07714	1
9qbh	A	P04626	PF00757	1
9qbh	A	P04626	PF01030	1
9qbh	A	P04626	PF21314	1
9qbh	A	P04626	PF14843	1
9qcv	H	P51948	PF25811	1
9qcv	H	P51948	PF17121	1
9qcv	H	P51948	PF06391	1
9qcv	I	P51946	PF00134	1
9qcv	I	P51946	PF16899	1
9qcv	J	P50613	PF00069	1
9qcv	K	P24941	PF00069	1
9qcv	L	P20248	PF16500	1
9qcv	L	P20248	PF02984	1
9qcv	L	P20248	PF00134	1
9qcx	H	P51948	PF25811	1
9qcx	H	P51948	PF17121	1
9qcx	H	P51948	PF06391	1
9qcx	I	P51946	PF00134	1
9qcx	I	P51946	PF16899	1
9qcx	J	P50613	PF00069	1
9qcx	K	P24941	PF00069	1
9qcx	L	P20248	PF16500	1
9qcx	L	P20248	PF02984	1
9qcx	L	P20248	PF00134	1
9qek	A	P08922	PF07714	1
9qjj	A	P20248	PF00134	1
9qjj	A	P20248	PF16500	1
9qjj	A	P20248	PF02984	1
9qjj	B	P24941	PF00069	1
9qjn	H	P51948	PF25811	1
9qjn	I	P51946	PF16899	1
9qjn	I	P51946	PF00134	1
9qjn	J	P50613	PF00069	1
9qkt	A	Q9UHR5	PF07818	1
9qkt	B	P21127	PF00069	1
9qkt	C	Q96S94	PF00134	1
9qkt	C	Q96S94	PF21797	1
9qkz	A	Q9UHR5	PF07818	1
9qkz	B	P21127	PF00069	1
9qkz	C	Q96S94	PF00134	1
9qkz	C	Q96S94	PF21797	1
9ql1	A	Q9UHR5	PF07818	1
9ql1	B	P21127	PF00069	1
